UUID Solr;UUID Elastic;UUID Manticore;Wszystkie;Wszystkie (bez duplikatów);Relewantny globalnie;Rel w Solr;Rel w Elast;Rel W Mant;;TP Solr;FP Solr;FN Solr;TN Solr;;TP Elastic;FP Elastic;FN Elastic;TN Elastic;;TP Manticore;FP Manti;FN Manti;TN Manti;;;;;;;;;;
;;;17a1bdec257a3e67ae1da1e3c6fcb82423221a5f;e839d3ec1d32cde2da9280dead05174e30308e48;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;bbb6b4fd00a2cfa7567307e7bb05bf561037bf39;10c849753740dee8933418fcc57296f0b9eacdea;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;76062fc90ad1b67813b018c79d3b11ec3fe980e9;671125a1c0bd9984c7e39c98af0448f1de80f4f6;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;abe0cc779f02595df0302b9529a35db9878d213b;a7cc3d27dce5122ce079e8e2c6a18064841341f2;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9dbe8bdb67760b1b26121795d7469e9034c60040;32b3d2de1128cf604af96bb921dac7f99f64b26a;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;1d50d61c8c9b7bbeeb4347e101f28af6b2af4b7b;056402f2b88b4ef88a373443ce5eea6954f7c8f8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b1438d96de6c26d63137ac12fcc3d28e97d33ac4;2ffb6ec3bc53eee663fcf304e6583a5008d62b0b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;87f40db80e4a99b72f035bd1cccdcc88115f1666;485f2ce6a55369ab1d91e367530374344d8a1dd5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;f9ed4e0275c15ea167405270226bc0bf1f15fb8a;da44a41593c6b2f53a155af3d0ff9de0a4eedcf9;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;84a499113427de0e500fe864b31fae5479bf7575;7a39fac716b76263f429a3f84f6bf53b5332c8ca;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;de6ad6e7c0d898d5ad84b6193d2123d4ecb7999e;1832050abe0d1b9dd8d8ab72e42d497bef33c4be;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;8cc028b4da479722601ae3574ee56c7a95b38f70;b710a74aba86e8290db2bc838c7b0b626a4996bc;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;c82ab6ce5f2a44997c7cc90d39dd13cc0c88572f;b0647e98e8312331e66c49e399c09920eef4b1e6;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;3095f8398305960e19ad83d18f6ca9eaf074b03c;b55b4821af3e2221fb6a7ef3c6539700bdb2a9ad;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e1385e5c42eb9a159018f84f779bca27b8d967f9;f7720c86f7544d4ff374642c40518c6981a100ed;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9635fadf9cbbd12f53b86d51d57dfbf675456041;3c561e431e3e0b272b8bafa9756fa5bcf1490c9e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;d6fbdd223a9e96d7f86ac511fe1738804be280ce;d487db39f5df18e1427d95bf807f594f9038e34e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e63ff4e572296173d3c5dc6edfc9fe28ebec1d1b;ac41322f2337d44dc7d1356119d8095d153245c5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;63759fa2e6afd5ceecde1a0990e0cceeff09d760;a879081159d978512024215199e31f9f4f143352;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;be2bf1e8b53ffdf1bd2cacf5a6ee348fc9a95ad6;d22ec7795aec540d34bc21e6c0fb403dd1eca45d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;71a08c86a4ccc3c170f2245564063727efb0bbb8;936038b248310f40946cd0a96b542b83f8595544;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e3d0bcd8e7ee22e42f93a9f5ba9e7ea552853ddd;151289a02750cd44104784be2b788c9a792e6833;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;74211a63104a98bdf595dac57d555addf9eedd34;fb1dc00fd5b878067a825d680ad1db63c1dd5005;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;5a63d65938bbe8fed116cccac25884a2bc840240;0ce5727ac4fa87a1add1c03ff70c0db9fdd5b8ab;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;24e4bdb4ae8a0018378fe40cdf923898297ea462;34b0fee41cd361dbfd4c189efc2cb59e9d71c73d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;7855522fa79bc5404fa99ebbaac785dc4aa9157c;c131cfa95b817c760be3765496295c73bb9edda5;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;31bdc2ab08090d15526c56fc948fd23ddf488ed8;d22a31f162ca1ff5aae2ca9df01f2b552006a733;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e839d3ec1d32cde2da9280dead05174e30308e48;b011bccbb499b78e0170a4947e5c7ef051519305;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;10c849753740dee8933418fcc57296f0b9eacdea;38d654e45c1d89e06bd6384160e659e607a7bbe7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;671125a1c0bd9984c7e39c98af0448f1de80f4f6;861180efa85d8f161747f80169364a776847d2d2;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;a7cc3d27dce5122ce079e8e2c6a18064841341f2;4611944ac4aa3e0ce9bc5f3b6a332af6f9315fde;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;32b3d2de1128cf604af96bb921dac7f99f64b26a;9663201236a737baef80d0ed3162d0a53fde2885;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;056402f2b88b4ef88a373443ce5eea6954f7c8f8;fc87c99393c1e554ab512cfd55dd237e3198c33f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;2ffb6ec3bc53eee663fcf304e6583a5008d62b0b;d4a4858070b70d047a7d51951d881b053e8395a7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;485f2ce6a55369ab1d91e367530374344d8a1dd5;b402276a02bbcdc87376e2a18f2ca241281e3161;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;da44a41593c6b2f53a155af3d0ff9de0a4eedcf9;569ae9a2fccc3be5b077b0221dcbb8c4d4bcb8ea;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;f2cf1199ff8ca238bccf5ad46ee9a7fd2a68d6e1;250c5512d17968a14e868b073dcb563d25e45c6e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;7a39fac716b76263f429a3f84f6bf53b5332c8ca;c691697e8ee3147d0ce67a1ebafb4be6bd5db3e6;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;1832050abe0d1b9dd8d8ab72e42d497bef33c4be;6066edcfa0d2326c0f55ca5c40fe0cf711f04aa4;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b710a74aba86e8290db2bc838c7b0b626a4996bc;4c35427061571de0d291387887d200276e17351c;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9eb2ad5614ae4f29faeaac5eb6035f78efa5e273;8d0c62f7d7b421293c3a2926f80baa777e46800c;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b0647e98e8312331e66c49e399c09920eef4b1e6;55f6ae5161fd3a06574dff05885e0cb5706f9802;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b55b4821af3e2221fb6a7ef3c6539700bdb2a9ad;e0c95547435c753e95951100c1bac1294aa98a60;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;f7720c86f7544d4ff374642c40518c6981a100ed;aabe864cb4f2f875647e0c0166332b8069811308;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;3c561e431e3e0b272b8bafa9756fa5bcf1490c9e;0bcd4e2f7e3659f4b95cda07323d3d61d98b2df0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;d487db39f5df18e1427d95bf807f594f9038e34e;c1c7d43e5bbba533a4fb24701f5782ca8d483979;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;ac41322f2337d44dc7d1356119d8095d153245c5;9e03cf585c30c23385e222c8871a97194dcb7d4f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;a879081159d978512024215199e31f9f4f143352;1e87e5ecaf85d2e51e2d7f83b6893180fef48124;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;d22ec7795aec540d34bc21e6c0fb403dd1eca45d;9d503b5991e57a13022ee6178355048890d5c329;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;936038b248310f40946cd0a96b542b83f8595544;2bffcc68380833c8006f298fd39c35b214d5b481;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;c5f10c2764f8ad878f36d636fc61b344f3c3ec41;19e080bc799e85fb02378497a18d998effbd343f;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;151289a02750cd44104784be2b788c9a792e6833;e0c93cc59f9fe0f2b4de0e92aeb95905007cb7be;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;fb1dc00fd5b878067a825d680ad1db63c1dd5005;75a895167a4a290f0b32240eaadb44750816faa8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;0ce5727ac4fa87a1add1c03ff70c0db9fdd5b8ab;ad8ec636ddbee082b41e54541fbd9e67cd9bebe2;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;34b0fee41cd361dbfd4c189efc2cb59e9d71c73d;97105dbf9deb8bdcc836c5dffb7a52f74afb09b8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;c131cfa95b817c760be3765496295c73bb9edda5;560d99e1944f589889f3f84fed8918fe48465ce0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;d22a31f162ca1ff5aae2ca9df01f2b552006a733;7b01bf78a7105ce5f3ea4c2ec4342c0a3945a083;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b011bccbb499b78e0170a4947e5c7ef051519305;387544482954561d7a53dd1673e15fceece6a813;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;38d654e45c1d89e06bd6384160e659e607a7bbe7;05762dbdb961742ad1260a85578324d991d21d16;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;861180efa85d8f161747f80169364a776847d2d2;9252806cf73f4720fdd1e33c233b055191e43d81;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;4611944ac4aa3e0ce9bc5f3b6a332af6f9315fde;b4a84cd1f5c0c46188f6a07c5adf4b3241b209b4;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9663201236a737baef80d0ed3162d0a53fde2885;2dc7c8bf32ffa66510ab1c0b82c1e18d57705f5d;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;fc87c99393c1e554ab512cfd55dd237e3198c33f;35632c187aecf1720b800db081531a4f3592fe74;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;d4a4858070b70d047a7d51951d881b053e8395a7;bc81fcd144e3d10676d48ba0940553f4292eec86;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;b402276a02bbcdc87376e2a18f2ca241281e3161;17fddbe7cfa8b0b24d1ba4b69dbdc6daad9d1d65;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;569ae9a2fccc3be5b077b0221dcbb8c4d4bcb8ea;d91c127a0d94059a13d58a501b2b51def68b9844;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;fb142fee6861be821e5ad1c83b829f4767233b89;2aeb6f86c1c134445f37dad78d8c79ec4c1e71a4;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;250c5512d17968a14e868b073dcb563d25e45c6e;965ee2adcda2359224916efb9db994bd787221fc;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;c691697e8ee3147d0ce67a1ebafb4be6bd5db3e6;6a220e5bca3bc77e05a2155b5df07d84ea730abe;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;6066edcfa0d2326c0f55ca5c40fe0cf711f04aa4;2c75cbcb515dca4fbd9ff042d3026c1b51cca9d7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;4c35427061571de0d291387887d200276e17351c;16c3e35cb0e638b600d4bab1da73827c1354eeb0;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;8d0c62f7d7b421293c3a2926f80baa777e46800c;5f08996737ffe9289384419b0571e8de6c14e911;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;55f6ae5161fd3a06574dff05885e0cb5706f9802;61dac81a8e32eec0d39c6e9d9b0967890f008905;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e0c95547435c753e95951100c1bac1294aa98a60;15326649d88df349a1067c59e528bc77c94acea8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;aabe864cb4f2f875647e0c0166332b8069811308;ea1e47804045a50244dea0507ffae6067118c189;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;0bcd4e2f7e3659f4b95cda07323d3d61d98b2df0;59873ebbc1238b0edc345294c7d2b6779047a5ba;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;c1c7d43e5bbba533a4fb24701f5782ca8d483979;7190f96f7a83a780c1d2df62ea8ad4a0c7b6a233;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9e03cf585c30c23385e222c8871a97194dcb7d4f;58d22c4583c0cc23537bb460a5516439bdd032c6;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;283d4bf4a628266b7947fb94f989200a1fa5f4b2;4bc1d823e94f845c08f505460d7929115e7ac028;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;1e87e5ecaf85d2e51e2d7f83b6893180fef48124;8d60c6166ba4fa7e7f392d56013faf5a16300226;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;9d503b5991e57a13022ee6178355048890d5c329;d10a1cc43c0d9d7723c0234211b66bc6dd73009b;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;2bffcc68380833c8006f298fd39c35b214d5b481;9edc9b262207d7b8e767ef0a11a612fc89984081;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;19e080bc799e85fb02378497a18d998effbd343f;43389a9232c3cba537ddf516afffb041dd3b7ff4;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e0c93cc59f9fe0f2b4de0e92aeb95905007cb7be;842952b6437152e3cd037388beb222f2147ecd40;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;75a895167a4a290f0b32240eaadb44750816faa8;1346948300706923404cb00aa53c4cb1364c8def;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;e5a2795031b726699095493bd1ff68a0d896be0e;9ea98f24b9258f69ba02880520fcac9ff8c97b1e;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;ad8ec636ddbee082b41e54541fbd9e67cd9bebe2;636ad818f9ee64311919803acc49f4bf54ea9351;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;97105dbf9deb8bdcc836c5dffb7a52f74afb09b8;f29bb31ac1cf0f80df2afc89413537281d484624;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;560d99e1944f589889f3f84fed8918fe48465ce0;3d191ddedf2929ef093d2bdbb8d7f0fb81a855e8;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;7b01bf78a7105ce5f3ea4c2ec4342c0a3945a083;5cb1d2f60d96f0d703b362c285538e2f871f7869;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;387544482954561d7a53dd1673e15fceece6a813;5d382de93122b34a5e20530fa239a085f2db7cc6;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
;;;05762dbdb961742ad1260a85578324d991d21d16;9c884c6664b3332f859fed267cd7ad07d58f04c7;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;;;;;;;;;;
